wind_speed,23.700000,68.700000,113.700000,158.700000,203.700000,248.700000,293.700000,338.700000
1.000000,-1285731.478697,-1285729.449418,-1285717.738548,-1285703.292364,-1285694.703825,-1285696.933383,-1285708.518068,-1285722.766408
2.000000,-1285749.929323,-1285746.039215,-1285722.473730,-1285693.364963,-1285676.276678,-1285680.923532,-1285704.016032,-1285732.362656
3.000000,-1285768.546929,-1285762.902415,-1285727.280564,-1285683.270255,-1285657.701408,-1285665.020379,-1285699.579560,-1285741.886790
4.000000,-1285787.354303,-1285780.071530,-1285732.142980,-1285672.975232,-1285638.945414,-1285649.182967,-1285695.200040,-1285751.409792
5.000000,-1285806.443868,-1285797.525540,-1285737.060261,-1285662.482691,-1285619.920552,-1285633.285767,-1285690.875267,-1285760.966739
6.000000,-1285825.897069,-1285815.248882,-1285742.036079,-1285651.760380,-1285600.538502,-1285617.327758,-1285686.581261,-1285770.573119
7.000000,-1285845.808861,-1285833.295897,-1285747.083955,-1285640.871100,-1285580.738257,-1285601.144902,-1285682.259834,-1285780.324225
8.000000,-1285866.111311,-1285851.647466,-1285752.227282,-1285629.744389,-1285560.454832,-1285584.773408,-1285677.854559,-1285790.197161
