group_key,landed_longitude,landed_latitude,landing_range
"(1.0,)",131.01329818426632,31.22090441764177,-1285731.4786967426
"(1.0,)",131.01317946081795,31.221002570951168,-1285729.4494176104
"(1.0,)",131.0131771253392,31.221135388406186,-1285717.7385475468
"(1.0,)",131.01329303959383,31.221223785564515,-1285703.2923637459
"(1.0,)",131.0134578675998,31.221215427963816,-1285694.7038245224
"(1.0,)",131.01357425731277,31.22111651133235,-1285696.9333828853
"(1.0,)",131.0135757615938,31.220985638892422,-1285708.5180680822
"(1.0,)",131.01346208535955,31.22089803853072,-1285722.7664078486
"(2.0,)",131.0132176254805,31.22074865961351,-1285749.9293234886
"(2.0,)",131.01297789287472,31.220944529414943,-1285746.039214671
"(2.0,)",131.0129724536932,31.22121226639169,-1285722.4737302652
"(2.0,)",131.0132066112478,31.221390007731223,-1285693.364962938
"(2.0,)",131.0135374381118,31.221371551051806,-1285676.276678162
"(2.0,)",131.01376852153558,31.221172690092857,-1285680.92353207
"(2.0,)",131.01377044248372,31.22091249991254,-1285704.016032168
"(2.0,)",131.0135451587995,31.220737667598254,-1285732.3626557137
"(3.0,)",131.013135953958,31.22059173588205,-1285768.546928852
"(3.0,)",131.01277308275093,31.22088548175804,-1285762.9024145533
"(3.0,)",131.01276469666018,31.22129030352416,-1285727.280563709
"(3.0,)",131.0131188558656,31.22155895143894,-1285683.2702551784
"(3.0,)",131.01361726398386,31.221529173408868,-1285657.7014076358
"(3.0,)",131.01396136661657,31.22122857440886,-1285665.0203789128
"(3.0,)",131.01396230033507,31.220840421170767,-1285699.5795598968
"(3.0,)",131.0136274026067,31.22057863442445,-1285741.8867899145
"(4.0,)",131.0130532250823,31.220433355695256,-1285787.3543032918
"(4.0,)",131.01256489096474,31.22082515198976,-1285780.0715295887
"(4.0,)",131.01255456262322,31.22136923023612,-1285732.1429804985
"(4.0,)",131.01302990853367,31.22173090120768,-1285672.975231505
"(4.0,)",131.0136976406413,31.221688473022454,-1285638.9454139175
"(4.0,)",131.01415321874867,31.22128435292677,-1285649.1829666842
"(4.0,)",131.0141517237615,31.220769252350983,-1285695.200039958
"(4.0,)",131.01370931246845,31.22041982818428,-1285751.4097924682
"(5.0,)",131.01296908145906,31.220272709557232,-1285806.443868067
"(5.0,)",131.0123537720143,31.22076348724028,-1285797.525540072
"(5.0,)",131.012342070195,31.22144904289143,-1285737.0602608637
"(5.0,)",131.01294013530793,31.22190559327766,-1285662.4826908184
"(5.0,)",131.013778992813,31.221850168702648,-1285619.9205517718
"(5.0,)",131.01434555888127,31.221340492940364,-1285633.2857673173
"(5.0,)",131.01433874823465,31.220698995560177,-1285690.8752666705
"(5.0,)",131.01379110766163,31.2202607162866,-1285760.9667387751
"(6.0,)",131.01288301805891,31.220109204814737,-1285825.8970689063
"(6.0,)",131.0121400975802,31.2207004260348,-1285815.2488824134
"(6.0,)",131.0121270789707,31.221529789579527,-1285742.036078677
"(6.0,)",131.01284962393345,31.222083333754213,-1285651.760379815
"(6.0,)",131.0138613840574,31.22201521058047,-1285600.53850247
"(6.0,)",131.01453839444696,31.22139700120581,-1285617.327757817
"(6.0,)",131.01452446736795,31.22062922520559,-1285686.5812613338
"(6.0,)",131.01387292889257,31.22010103569016,-1285770.5731186434
"(7.0,)",131.012794491099,31.21994212193053,-1285845.8088605409
"(7.0,)",131.01192325886944,31.220635745625767,-1285833.295897198
"(7.0,)",131.011908986691,31.22161170131898,-1285747.0839551007
"(7.0,)",131.0127587833206,31.22226315867828,-1285640.8711003459
"(7.0,)",131.0139454735773,31.222183864246016,-1285580.7382565942
"(7.0,)",131.014733749619,31.221454431953305,-1285601.144901898
"(7.0,)",131.0147113712952,31.22055901269965,-1285682.259834336
"(7.0,)",131.0139556482486,31.21993916407608,-1285780.324224893
"(8.0,)",131.01270437237355,31.21977166912947,-1285866.1113110958
"(8.0,)",131.01170313775629,31.220569735488656,-1285851.6474663517
"(8.0,)",131.01168679336314,31.22169515109988,-1285752.227282406
"(8.0,)",131.01266665216156,31.22244646900893,-1285629.7443891556
"(8.0,)",131.01403161046863,31.222356636787072,-1285560.454831759
"(8.0,)",131.0149312596008,31.221512610803195,-1285584.7734080832
"(8.0,)",131.01490191650117,31.22048743119389,-1285677.8545587119
"(8.0,)",131.0140391884332,31.21977540736455,-1285790.1971610542
