group_key,landed_longitude,landed_latitude,landing_range
"(1.0,)",131.01313329488292,31.22090470200144,-1285740.7905209071
"(1.0,)",131.01307412217474,31.22091884749842,-1285742.8799810868
"(1.0,)",131.01303799613586,31.220905490977927,-1285746.1166922313
"(1.0,)",131.01304228780873,31.22087203265156,-1285748.8570962646
"(1.0,)",131.0130859444691,31.22083515177204,-1285749.6735578075
"(1.0,)",131.0131463943366,31.220817187464167,-1285747.852319497
"(1.0,)",131.01318923683732,31.22083040401288,-1285744.2477744764
"(1.0,)",131.01318150150598,31.22086872080365,-1285741.2691255952
"(2.0,)",131.0131318855506,31.22094761970204,-1285737.0434101534
"(2.0,)",131.0130164234974,31.220972729059607,-1285741.3427933587
"(2.0,)",131.01294868516143,31.220947896726056,-1285747.3929332115
"(2.0,)",131.01295681516476,31.220885134468432,-1285752.5289442923
"(2.0,)",131.01303906913336,31.220811718668795,-1285754.417482266
"(2.0,)",131.01316030300865,31.22077046032804,-1285751.231339522
"(2.0,)",131.01324918222977,31.220798156787414,-1285743.7287349394
"(2.0,)",131.01323383175236,31.220877691873827,-1285737.5058850995
"(3.0,)",131.0131136651468,31.220994773072785,-1285733.870587899
"(3.0,)",131.01295273322188,31.221026435365303,-1285740.1605696478
"(3.0,)",131.01286116682567,31.22098963617369,-1285748.6271332654
"(3.0,)",131.0128686302376,31.22090304422058,-1285755.925706079
"(3.0,)",131.0129792278439,31.2207986626447,-1285758.9703278886
"(3.0,)",131.01315739259252,31.220730729338783,-1285754.9389356053
"(3.0,)",131.0132952573544,31.220772451081714,-1285743.4118390926
"(3.0,)",131.0132728009669,31.220895316245784,-1285733.7276334353
"(4.0,)",131.01308244186848,31.22104416874265,-1285731.2341632163
"(4.0,)",131.0128814919774,31.22108034761008,-1285739.387632416
"(4.0,)",131.01277316177016,31.22103182754493,-1285749.848657941
"(4.0,)",131.01277660188836,31.22092670069221,-1285759.027735645
"(4.0,)",131.01290899341046,31.220797003546974,-1285763.0954760222
"(4.0,)",131.01313873584152,31.22069782587084,-1285758.9293891045
"(4.0,)",131.01332182174457,31.220756075075784,-1285743.3678468538
"(4.0,)",131.01329305592205,31.22092039274474,-1285730.344608588
"(5.0,)",131.01303561522852,31.22109394472253,-1285729.4474394675
"(5.0,)",131.01280673800787,31.221132803621487,-1285738.943520241
"(5.0,)",131.01269000691155,31.221071809531065,-1285750.992581958
"(5.0,)",131.0126847372198,31.220953265347443,-1285761.861229966
"(5.0,)",131.01283190297153,31.22080370378397,-1285766.8634976065
"(5.0,)",131.0131037038616,31.22067624092329,-1285762.8378493555
"(5.0,)",131.01333322295395,31.220747016268284,-1285743.5300154213
"(5.0,)",131.01329618124456,31.22095148086768,-1285727.395527389
"(6.0,)",131.01297424786986,31.22114213245593,-1285728.6257882554
"(6.0,)",131.01273622145044,31.221183253178584,-1285738.438409548
"(6.0,)",131.01261276416827,31.22110894727018,-1285752.055368142
"(6.0,)",131.0125937890484,31.22098214755571,-1285764.4362251845
"(6.0,)",131.01274918096175,31.22082224029261,-1285769.8950372706
"(6.0,)",131.01305706848862,31.22066717456281,-1285766.2870980988
"(6.0,)",131.0133496574302,31.22073687954046,-1285743.5032904723
"(6.0,)",131.01328258951165,31.22098638993089,-1285725.052374289
"(7.0,)",131.01290782345467,31.221189565958312,-1285728.1578073318
"(7.0,)",131.0126641048826,31.22123154642897,-1285738.2162280055
"(7.0,)",131.01253598112115,31.221146021865348,-1285753.0977980047
"(7.0,)",131.01250772064344,31.22100876942954,-1285766.9364767123
"(7.0,)",131.0126645642367,31.220844624467247,-1285772.6908229932
"(7.0,)",131.01299919941917,31.22066699912938,-1285769.579685696
"(7.0,)",131.0133470677509,31.220738061712705,-1285743.5445189544
"(7.0,)",131.0132537056678,31.221022315258374,-1285723.4845585057
"(8.0,)",131.01283398640146,31.22123469486121,-1285728.3151386871
"(8.0,)",131.0125920025478,31.221278015498044,-1285738.1559454172
"(8.0,)",131.01246045270454,31.2211826291848,-1285754.110887881
"(8.0,)",131.01242375089956,31.221037462499147,-1285769.133245505
"(8.0,)",131.01257832320417,31.220878102463622,-1285774.5894294067
"(8.0,)",131.01293463959976,31.22067728184393,-1285772.3186225647
"(8.0,)",131.0131706597582,31.220822189152475,-1285746.0322480646
"(8.0,)",131.0132107988159,31.221058744326672,-1285722.665926051
