Time,Latitude,Longitude,Altitude,Angle of Attack,Angle of Sideslip,X-Acceleration,Y-Acceleration,Z-Acceleration,Thrust,True Velocity,Ground Velocity,Pitch,Roll,Yaw,Dynamic Pressure,cp,cg,parachute_deploy_gain,Wind Speed,Wind Direction,Mach,omega_x,omega_y,omega_z,Cmq,Angle of Attack(total),Angle of Attack(gust),True Velocity(gust),Acceleration
0.0,31.222216000000007,131.010392,3.000000004412624,0.0,0.0,0.0,0.0,0.0,2.2828121974499247,0.0,0.0,69.99999999623412,0.0,119.9999999935444,0.0,1.274,1.0412389379908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,90.0,0.0,0.0
0.01,31.22221599999129,131.01039200000403,3.0000024649903594,0.0,0.0,0.0,0.0,0.0,34.242186961749226,3.465174813755316e-14,2.8705476994166025e-14,69.9999999962611,-2.1713911667908447e-11,119.99999999352175,7.352495975525499e-28,1.274,1.0412376346947911,0.0,0.0,0.0,1.0183245502395064e-16,-3.3305335486039093e-18,7.169286865560398e-18,5.624298769768554e-18,-7.4446609373441246e-34,0.0,89.99999999999979,3.465174813755316e-14,0.0
0.02,31.22221599999516,131.01039200000764,3.0000025226523808,0.0,0.0,0.0,0.0,0.0,25.871876237766216,2.8381389452538406e-11,1.5052706538306108e-11,69.99999999628582,-1.1931027267635112e-11,119.9999999935309,4.93232634264243e-22,1.274,1.041236478156905,0.0,0.0,0.0,8.340550535795542e-14,-6.657678965418802e-18,1.4338573731120796e-17,1.1241821275959074e-17,-1.2195045431022294e-30,0.0,89.99999999981932,2.8381389452538406e-11,0.0
0.03,31.22221599999516,131.01039200000764,3.0000025226523808,0.0,0.0,9.778733017816592,-2.5122800044671392e-05,3.349861462935628,180.34219359854663,8.939620482799066e-11,7.700209798913104e-11,69.99999999631288,-1.6459795996662235e-11,119.9999999935263,4.893534573366509e-21,1.274,1.041228904886257,0.0,0.0,0.0,2.627121428752484e-13,-9.991600645811728e-18,2.150108433310316e-17,1.6859343782149594e-17,-5.760010299660899e-30,0.0,89.99999999943088,8.939620482799066e-11,10.336594761101393
0.04,31.222215999995168,131.01039200000764,3.000002520664031,18.90968559498565,-0.0001116878791387,48.56059144781104,-1.0214045464209363e-05,3.349785866852329,548.635972453808,0.1550489214217036,0.0973853913989796,69.99999999633643,-2.0904870847738168e-11,119.99999999351992,0.0147204808327192,1.274,1.0412113771383462,0.0,0.0,0.0,0.0004556483630996,-1.3322134194415637e-17,-1.0473299378904904e-11,1.3366819539520779e-11,4.866268669947757e-15,18.909685595303404,89.0661851384807,0.1550313775306737,48.675991074811066
0.05,31.22221599166589,131.0103920170035,3.0023149676376915,5.787852873975392,-4.518629523545188e-06,71.03404365662968,4.8866851351466175e-05,3.349220321784809,761.6984298824663,0.8304296739593445,0.3612703040202797,70.00000001312684,-1.08411469990603e-10,120.00000000229136,0.4222698945892017,1.274,1.0411783490946764,0.0,0.0,0.0,0.0024404164054092,-5.0245994431125096e-18,-6.917003108591932e-07,2.2422112750481928e-11,1.721331631289337e-09,5.787852873977128,84.75519327457215,0.8304289641746787,71.11295687129186
0.06,31.222215966715204,131.01039206822975,3.0150377678225992,4.066783960574028,3.161152710669108e-05,53.03103194422465,0.0001200312059135,3.348131895527087,590.4875390737236,1.6530662437880903,0.6741223985007098,69.99999966738969,-3.9157575078711917e-10,120.00000002871148,1.6732636837862065,1.274,1.0411428272531282,0.0,0.0,0.0,0.0048579316057832,2.921638083373812e-13,-7.070423548509096e-06,3.1128669337554624e-11,3.50250590979225e-08,4.066783960696742,79.6187863762259,1.6530712093151567,53.136619541269546
0.07,31.222215928981367,131.01039214571293,3.0345002874445,4.126042293581384,6.443367308483537e-05,80.9914072457192,0.0001588751375952,3.347074751190344,855.2937749779172,2.0946280823221226,0.8561695757094918,69.99999569282906,-8.205997053064482e-10,120.0000000686726,2.686562214301233,1.274,1.0411038001485082,0.0,0.0,0.0,0.0061555683176999,3.278524261969562e-12,-2.4878513760817056e-05,1.8678441249481235e-10,1.5616141332291644e-07,4.126042294083635,76.93303828378329,2.094638203539823,81.0605388401609
0.08,31.222215889375487,131.01039222699663,3.054131065988235,3.4682061113032105,8.031031063897843e-05,16.244414507050593,0.0002407141210939,3.3449099527742985,241.2171988638792,3.044491051547346,1.2124393931569195,69.99998151874607,-1.0229428671922423e-09,120.00000011085268,5.675598222241249,1.274,1.0410676072544631,0.0,0.0,0.0,0.008946971048602,1.3786009721219062e-11,-5.389116400025696e-05,6.66776855652801e-10,4.916701296333779e-07,3.4682061122319165,71.34608938527107,3.0445036666614413,16.58521707204906
0.09,31.222215824517004,131.01039236022473,3.0884571777993086,4.324653801775473,0.0001336905754755,50.2340217110565,0.0002287096752374,3.344257951667837,563.0937377043203,2.885840922671824,1.1886988592352448,69.99995077292584,-7.78155942456317e-10,120.00000018059475,5.09947637579814,1.274,1.041033515145738,0.0,0.0,0.0,0.0084807426745069,3.65440768906888e-11,-0.0001054581273632,1.9032660215990483e-09,9.11995236766165e-07,4.324653803837981,72.27403894634851,2.885861922738312,50.34521822940583
