wind_speed,30.000000,75.000000,120.000000,165.000000,210.000000,255.000000,300.000000,345.000000
1.000000,-1285732.742378,-1285736.380957,-1285743.685577,-1285750.821955,-1285754.031163,-1285751.031945,-1285743.054535,-1285735.298580
2.000000,-1285722.968253,-1285730.648396,-1285744.467275,-1285757.972112,-1285764.861283,-1285759.753203,-1285743.275607,-1285727.215645
3.000000,-1285714.044777,-1285725.723661,-1285745.283879,-1285764.498452,-1285775.229392,-1285769.016830,-1285743.772357,-1285718.978176
4.000000,-1285706.059465,-1285721.687018,-1285746.156525,-1285770.337070,-1285784.815870,-1285778.630321,-1285744.613583,-1285711.074899
5.000000,-1285699.326667,-1285718.388914,-1285747.017231,-1285775.578561,-1285793.584965,-1285788.102087,-1285745.731710,-1285703.657793
6.000000,-1285693.986025,-1285715.516666,-1285747.849112,-1285780.195197,-1285801.221875,-1285796.991426,-1285746.563156,-1285697.056564
7.000000,-1285689.618441,-1285713.267645,-1285748.692324,-1285784.415757,-1285808.002872,-1285805.319087,-1285738.077101,-1285691.435561
8.000000,-1285686.386743,-1285711.508556,-1285749.556954,-1285788.076618,-1285813.409741,-1285812.682666,-1285731.933198,-1285686.986286
