group_key,landed_longitude,landed_latitude,landing_range
"(1.0,)",131.01393478986083,31.220704779472896,-1285713.232736682
"(1.0,)",131.01395083242247,31.220621620159346,-1285719.7398576883
"(1.0,)",131.01388734370389,31.220484648250167,-1285735.5489215252
"(1.0,)",131.01377990006404,31.220369242147896,-1285751.9237776569
"(1.0,)",131.01368716301047,31.220339284462657,-1285759.8462473785
"(1.0,)",131.0136650226594,31.22041723722837,-1285754.1486797808
"(1.0,)",131.0137320335091,31.220560797770048,-1285737.5526877283
"(1.0,)",131.0138444572696,31.220682297979327,-1285720.3524195289
"(2.0,)",131.01402839979517,31.22089561315864,-1285690.9151875086
"(2.0,)",131.0140556762235,31.22072465624672,-1285704.6152899067
"(2.0,)",131.01393299177127,31.220459940648112,-1285735.1674429432
"(2.0,)",131.0137250848933,31.220236691737632,-1285766.8474694062
"(2.0,)",131.0135375298287,31.220171072292448,-1285783.3188778542
"(2.0,)",131.0134869800076,31.22031900446343,-1285772.9897486384
"(2.0,)",131.01362044615368,31.220612655639528,-1285739.2469735395
"(2.0,)",131.01385242812,31.220858390780084,-1285704.1985993432
"(3.0,)",131.01410021139196,31.221088323946347,-1285669.664603267
"(3.0,)",131.01414078206432,31.220826761145407,-1285690.6913895914
"(3.0,)",131.01396541951985,31.220442033731736,-1285734.928111233
"(3.0,)",131.01366151814946,31.220119877948967,-1285780.863435468
"(3.0,)",131.0133745004356,31.22001802527228,-1285806.1977454019
"(3.0,)",131.01328551433653,31.220228429957366,-1285792.474270706
"(3.0,)",131.01348449053043,31.220676265149383,-1285741.273306164
"(3.0,)",131.0138426821841,31.221047590801074,-1285687.8793050626
"(4.0,)",131.0141526084432,31.22127975585008,-1285649.6274504904
"(4.0,)",131.01420464073766,31.22092678351529,-1285678.156280974
"(4.0,)",131.0139839642545,31.220431201108507,-1285734.844040759
"(4.0,)",131.01358998531245,31.220020158108216,-1285793.8061505782
"(4.0,)",131.0132018927078,31.21988247754965,-1285828.058532376
"(4.0,)",131.01306440523595,31.220145855427408,-1285812.3577966685
"(4.0,)",131.01331895219863,31.220754027255623,-1285743.7129418664
"(4.0,)",131.0138125836635,31.221246327831008,-1285671.8622071182
"(5.0,)",131.01418336677256,31.221466686734303,-1285631.217015592
"(5.0,)",131.01425136323147,31.22102359565841,-1285666.8777497862
"(5.0,)",131.01399259858948,31.22042552871021,-1285734.8609696513
"(5.0,)",131.01351250460883,31.21993483177221,-1285805.8021385523
"(5.0,)",131.01302399673406,31.21976348115289,-1285848.7428620649
"(5.0,)",131.01282716217415,31.22007540899033,-1285832.0735384615
"(5.0,)",131.0131344832062,31.22084126908127,-1285746.3794748515
"(5.0,)",131.01376320334393,31.22145077400224,-1285656.4280663475
"(6.0,)",131.01419328781205,31.221645477359168,-1285614.7124525157
"(6.0,)",131.0142853710611,31.221116400266563,-1285656.6765370944
"(6.0,)",131.01399227944563,31.220424470577683,-1285734.9733974333
"(6.0,)",131.0134313386089,31.219863604312422,-1285816.7495585438
"(6.0,)",131.01284394242725,31.219664230398088,-1285867.7886758058
"(6.0,)",131.01257907628354,31.22001876974385,-1285851.172205305
"(6.0,)",131.01302175469726,31.220891901078783,-1285748.2481972056
"(6.0,)",131.0136964157528,31.22165762326329,-1285641.7655913637
"(7.0,)",131.01418928252727,31.22181539993693,-1285599.7873362547
"(7.0,)",131.01430494564264,31.22120526239811,-1285647.6441585277
"(7.0,)",131.01398224742908,31.220428436424555,-1285735.1877872788
"(7.0,)",131.01335002048907,31.219803664721784,-1285826.6990206353
"(7.0,)",131.01266483154316,31.21957948857692,-1285885.4873213777
"(7.0,)",131.01232286726383,31.219973287386168,-1285869.73616398
"(7.0,)",131.01261702695842,31.22097869787279,-1285763.4278710585
"(7.0,)",131.01361375104636,31.2218635442526,-1285628.0852350472
"(8.0,)",131.0141699203554,31.22197621629784,-1285586.5439208546
"(8.0,)",131.0143114280715,31.22128859736474,-1285639.8459914012
"(8.0,)",131.01396280347322,31.220437221261303,-1285735.5053813101
"(8.0,)",131.01326584649624,31.21975602834536,-1285835.713080272
"(8.0,)",131.01248944313863,31.21951480654107,-1285901.1864696762
"(8.0,)",131.01206379206127,31.21994115454805,-1285887.2722528297
"(8.0,)",131.012408571128,31.221240739856366,-1285751.8675216031
"(8.0,)",131.0135168357878,31.222064260069445,-1285615.6762853456
"(9.0,)",131.01413968372563,31.22212569035688,-1285574.927776623
"(9.0,)",131.01430879203377,31.221367247743725,-1285632.9819005192
"(9.0,)",131.01393746347918,31.22044904491708,-1285735.8858470586
"(9.0,)",131.0131818055589,31.219720433654288,-1285843.6458218405
"(9.0,)",131.01231898590265,31.21946075493376,-1285915.658518916
"(9.0,)",131.01181075023604,31.219924450846417,-1285903.091100458
"(9.0,)",131.0123167025097,31.22122808491067,-1285758.1985385912
"(9.0,)",131.01340917977487,31.22225862943752,-1285604.4417708898
