Time,Latitude,Longitude,Altitude,Angle of Attack,Angle of Sideslip,X-Acceleration,Y-Acceleration,Z-Acceleration,Thrust,True Velocity,Ground Velocity,Pitch,Roll,Yaw,Dynamic Pressure,cp,cg,parachute_deploy_gain,Wind Speed,Wind Direction,Mach,omega_x,omega_y,omega_z,Cmq,Angle of Attack(total),Angle of Attack(gust),True Velocity(gust),Acceleration
4.97,31.22112054700132,131.0114720689907,103.93856023960272,1.9032709508191417,-0.0027360530365591,-2.4104558348082192,-0.0058362130647944,-7.812070940031795,0.0,64.41177221953774,48.733665866241445,6.684606894103255,0.0411753967221971,130.6884501487018,2515.9468649950245,1.274,1.0300000015656,0.0,15.453960929203914,310.65013312032295,0.1895052893381959,7.883965132721628e-06,-0.3341501205241445,0.0003793856880461,0.0638759183121125,1.903272916705508,8.174663131412288,64.41134244133193,8.17549899180675
4.98,31.22111769185452,131.01147595317397,103.99180818784136,1.7859038994630767,-0.0028362581019323,-2.404639598163785,-0.0047777521513628,-8.342628479984441,0.0,64.39076977713214,48.7186108439842,6.489885976955919,0.0411882722335224,130.68852486185497,2514.293523777073,1.274,1.0300000015656,0.0,15.45527424699768,310.65013312032295,0.1894436122827864,7.966552032858358e-06,-0.3466825309158412,0.0003591064915733,0.0662496573558035,1.7859061509139271,8.150708325454326,64.39032425875148,8.68226723724975
4.99,31.22111483755951,131.0114798361554,104.04416889333484,1.6622389590133784,-0.0029242204606955,-2.4015594769907125,-0.003697234333612,-8.82632653959289,0.0,64.3698871289369,48.70363530851409,6.288206428376414,0.0411990587066051,130.688582610973,2512.6503011389423,1.274,1.0300000015656,0.0,15.456565734677673,310.65013312032295,0.1893822856994981,8.053198951981885e-06,-0.3583465624520846,0.0003381949513843,0.0684560542496388,1.6622415304426106,8.127084960790063,64.36942779346126,9.147214973672993
5.0,31.22111198411141,131.01148371794133,104.0956353490258,1.532814754007486,-0.0029996653922486,-2.4010187463004105,-0.0025991943567622,-9.261602314447767,0.0,64.3491252094122,48.688740141650776,6.080076350541377,0.0412078751114995,130.6886234400075,2511.0172620295148,1.274,1.0300000015656,0.0,15.457835220520304,310.65013312032295,0.1893213123250797,8.14345505287413e-06,-0.3691019797941828,0.0003167399737162,0.0704876032859492,1.5328176884251854,8.104183716156301,64.34865402307443,9.56776751425752
5.01,31.22110913150529,131.01148759853822,104.14620022879669,1.3981890894402202,-0.0030623705455208,-2.4027616415364403,-0.0014881992424462,-9.647100302788418,0.0,64.32848499456213,48.67392580911613,5.866025886326566,0.0412148529409117,130.68864746098632,2509.394474676782,1.274,1.0300000015656,0.0,15.45908252497354,310.65013312032295,0.189260695017804,8.236859835250655e-06,-0.3789124969650534,0.00029483195549,0.0723375609537989,1.3981924424344518,8.08238154221044,64.32800395852195,9.941821260354477
5.02,31.22110627973626,131.01149147795255,104.19585590734737,1.2589365680412412,-0.0031121664772889,-2.406478682961949,-0.0003688297121572,-9.981676396744325,0.0,64.3079674972734,48.6591923667983,5.646604925876718,0.0412201344162691,130.68865485267017,2507.7820102093388,1.274,1.0300000015656,0.0,15.46030746096436,310.65013312032295,0.1892004367438512,8.332945510973766e-06,-0.3877458929813034,0.0002725624094977,0.0739999666082357,1.258940414147073,8.06203538435926,64.30747863930655,10.267667869429182
5.03,31.22110342879939,131.01149535619084,104.24459451287689,1.1156461583031023,-0.0031489369740159,-2.4118128787102795,0.0007543383919569,-10.264401077247571,0.0,64.28757376343012,48.64453946921254,5.422380751321389,0.0412238706091474,130.68864585896725,2506.1799423447064,1.274,1.0300000015656,0.0,15.461509835129016,310.65013312032295,0.1891405405659278,8.431239371782691e-06,-0.3955741103442857,0.0002500235881579,0.0754696598455445,1.11565060170608,8.0434761360809,64.28707912956716,10.543944774397307
5.04,31.22110057868979,131.0114992332594,104.29240794099574,0.9689187232964956,-0.003172619155889,-2.418366688936824,0.0018767526046437,-10.49456168036732,0.0,64.26730486749146,48.62996638013255,5.193935629567234,0.0412262195041876,130.68862078712206,2504.58834703049,1.274,1.0300000015656,0.0,15.462689448623808,310.65013312032295,0.1890810096303583,8.531266133748675e-06,-0.4023733359823617,0.000227308107353,0.0767422945138116,0.9689239169860786,8.027002959309042,64.26680651364008,10.76960193449107
5.05,31.22109772940264,131.0115031091647,104.33928791138496,0.8193645205823474,-0.0031832033622265,-2.4257096225706527,0.0029939021653474,-10.671663709082672,0.0,64.2471619077486,48.615471985346446,4.961864363309776,0.0412273440305931,130.68858000569563,2503.007302068169,1.274,1.0300000015656,0.0,15.463846097712224,310.65013312032295,0.1890218471531717,8.632550243115775e-06,-0.4081240643160438,0.0002045085718581,0.0778143493056491,0.8193707034562561,8.012878110544534,64.24666189133399,10.943878766517571
5.06,31.221094880933176,131.0115069839129,104.38522597673706,0.6676006836864835,-0.0031807328197861,-2.433386329431926,0.0041013360857219,-10.795431171746012,0.0,64.22714600217478,48.60105480747652,4.726771810574093,0.0412274100885784,130.68852394235196,2501.4368867776225,1.274,1.0300000015656,0.0,15.464979575023095,310.65013312032295,0.1889630564079894,8.734618128803171e-06,-0.4128111422043559,0.0001817172038677,0.0786831348966331,0.6676082604803845,8.001322407599659,64.22664637383205,11.066287545203647
5.07,31.22109203327674,131.0115108575103,104.43021359034896,0.5142486955165461,-0.003165303094314,-2.4409250440593167,0.0051946808634317,-10.865805936443069,0.0,64.20725828357963,48.58671302278326,4.489270383208469,0.0412265845965869,130.6884530814672,2499.8771816101107,1.274,1.0300000015656,0.0,15.466089670165708,310.65013312032295,0.1889046407118489,8.837000387618465e-06,-0.4164237956230787,0.000159025476106,0.0793467976085891,0.514258436698231,7.9925114619605,64.20676107893252,11.136600949296275
5.08,31.22108918642881,131.01151472996273,104.4742421091002,0.3599318642474571,-0.0031370613298615,-2.4478462338229363,0.0062696577506667,-10.882946099325624,0.0,64.18749989484489,48.57244447986288,4.249977534816559,0.0412250335841217,130.68836796157603,2498.328267770836,1.274,1.0300000015656,0.0,15.467176170456703,310.65013312032295,0.1888466034112439,8.939233889157855e-06,-0.4189556380224722,0.000136523750986,0.0798043195974531,0.3599455346652639,7.986572784698557,64.18700712640374,11.154842280098642
5.09,31.221086340385007,131.01151860127607,104.51730285607456,0.2052728121389154,-0.0030962052787135,-2.4536713025862085,0.0073220994854502,-10.847223374141668,0.0,64.16787198493073,48.558246720124686,4.009513248616604,0.0412229203541282,130.68826917266912,2496.790226898986,1.274,1.0300000015656,0.0,15.468238862429873,310.65013312032295,0.1887889478704626,9.040863788433225e-06,-0.4204046604122858,0.0001143009272498,0.0800555155841473,0.2052961613132679,7.983583850887068,64.16738563414309,11.121277417761025
5.1,31.221083495141087,131.0115224714559,104.55938714043693,0.0508909874740622,-0.0030429821273693,-2.4579312023000823,0.008347966397166,-10.759219519441157,0.0,64.1483757035569,48.54411699992578,3.768497535664215,0.0412204037361162,130.68815735335474,2495.2631406459063,1.274,1.0300000015656,0.0,15.469277532003908,310.65013312032295,0.1887316774560196,9.141445435458791e-06,-0.4207732033240265,9.244409548619672e-05,0.0801010261629662,0.0509818825061395,7.983571179600884,64.1478977130423,11.03640793697419
5.11,31.22108065069297,131.01152634050757,104.60048630216174,-0.1025997900741414,-0.0029776871255312,-2.4601748088254745,0.0093433618029549,-10.61972182941348,0.0,64.12901219706175,48.5300523142204,3.527547953761412,0.0412176364512679,130.6880331878971,2493.747090347819,1.274,1.0300000015656,0.0,15.470291965796491,310.65013312032295,0.1886747955245358,9.240546172330932e-06,-0.4200679109022641,7.103820387096893e-05,0.079942307746706,0.1026429906710856,7.986510454164581,64.12854446306206,10.900965054641285
5.12,31.2210778070368,131.0115302084363,104.64059173688116,-0.2545937408210898,-0.0029006620253157,-2.4599769242067246,0.0103045466162494,-10.429717723104872,0.0,64.1097826037316,48.516049421571005,3.287277157205363,0.0412147636067351,130.68789740314216,2492.24215665588,1.274,1.0300000015656,0.0,15.471281951851198,310.65013312032295,0.1886183054090778,9.337747009726668e-06,-0.4182996674778687,5.0165735423193946e-05,0.0795816192212767,0.2546102642270322,7.992327674108257,64.10932696880633,10.715904275186412
5.13,31.221074964168903,131.0115340752469,104.67969494359552,-0.4044954834938735,-0.0028122933387192,-2.4569457760794102,0.01122795309592,-10.19038847525836,0.0,64.0906880493758,48.502104870354415,3.0482904873022645,0.0412119213356377,130.6877507653422,2490.748419186546,1.274,1.0300000015656,0.0,15.472247280532184,310.65013312032295,0.188562210406216,9.43264417620598e-06,-0.4154835170734442,2.990639800788052e-05,0.0790220054039622,0.4045052595824315,8.000901296564512,64.09024629537134,10.482400769394555
5.14,31.22107212208583,131.011537940944,104.71778754952048,-0.5517223313900744,-0.002713010423424,-2.4507298952518872,0.0121101976727583,-9.903102139607109,0.0,64.07172964283015,48.48821502598237,2.81118361328928,0.0412092355959737,130.68759407688836,2489.265956168378,1.274,1.0300000015656,0.0,15.473187745251144,310.65013312032295,0.1885065137628594,9.524850535209146e-06,-0.4116385663846706,1.0336828251711062e-05,0.0782672774154107,0.5517290015513711,8.012065293858113,64.07130348414954,10.201845698885075
5.15,31.22106928078435,131.01154180553186,104.75486134288792,-0.6957065173072591,-0.0026032834071549,-2.441024264771192,0.012948092798937,-9.569405722111844,0.0,64.05290847183169,48.47437609895168,2.576540232973989,0.0412068211397463,130.6874281729607,2487.7948441177828,1.274,1.0300000015656,0.0,15.474103143445836,310.65013312032295,0.1884512186641871,9.613996866166348e-06,-0.4067878718683596,-8.46968954195075e-06,0.0773219900923496,0.6957113876997404,8.025613027000373,64.05249954903047,9.875843912734535
5.16,31.22106644026145,131.0115456690145,104.79090831270388,-0.8358973387488461,-0.0024836209616937,-2.427575647554788,0.0137386577752015,-9.191016667142335,0.0,64.03422559877784,48.46058417352463,2.344929842017164,0.041204780660638,130.68725391810415,2486.335157505807,1.274,1.0300000015656,0.0,15.474993277307044,310.65013312032295,0.1883963282212454,9.69973300765915e-06,-0.4009583116484218,-2.644348846640024e-05,0.0761914165816741,0.8359010281502631,8.041301813563605,64.03383547250958,9.5062137389713
5.17,31.221063600514405,131.0115495313956,104.82592066962049,-0.9717632153477366,-0.0023545679378315,-2.410187014808834,0.0144791285203842,-8.769813723894897,0.0,64.01568205653007,48.44683523683762,2.1169055803592585,0.0412032041263161,130.68707220274015,2484.886968430565,1.274,1.0300000015656,0.0,15.475857954393652,310.65013312032295,0.1883418454586603,9.781728862065817e-06,-0.3941804430227941,-4.351876714784372e-05,0.0748815202705131,0.9717660676117392,8.058858053509063,64.01531220186338,9.09499004085937
5.18,31.22106076154069,131.0115533926785,104.85989088768278,-1.1027936509269296,-0.0022167028748981,-2.3887210135806174,0.0151669662588085,-8.307827263312547,0.0,63.997278844978325,48.43312520823186,1.8930021638251264,0.0412021682983903,130.6868839396195,2483.450346348457,1.274,1.0300000015656,0.0,15.476696988834892,310.65013312032295,0.1882877733045958,9.859675262562366e-06,-0.3864883464175818,-5.9633820103340445e-05,0.0733989242187664,1.1027958785240188,8.07798276849485,63.99693064610506,8.644432425244954
5.19,31.22105792333807,131.01155725286628,104.89281172221816,-1.2285010932687728,-0.0020706353954778,-2.363102428485999,0.015799865108958,-7.807229117369236,0.0,63.97901692665028,48.41944996859276,1.6737339084422322,0.0412017364410672,130.68669006022807,2482.025357732467,1.274,1.0300000015656,0.0,15.477510201386252,310.65013312032295,0.1882341145778944,9.933284704711402e-06,-0.3779194566882436,-7.473124957308248e-05,0.0717508782674067,1.2285028380253114,8.098357409203507,63.978691672003016,8.157041695023503
5.2,31.22105508590452,131.01156111196164,104.92467623965554,-1.3484226850291456,-0.0019170035007026,-2.3333196100044105,0.0163757585689846,-7.270322012926163,0.0,63.9608972237007,48.40580538949052,1.4595928544807488,0.0412019582164098,130.68649151115116,2480.612065838627,1.274,1.0300000015656,0.0,15.478297420659672,310.65013312032295,0.1881808719792734,1.0002291946135268e-05,-0.3685143827113756,-8.875815816777622e-05,0.0699452240082112,1.3484240474439826,8.11964978937605,63.96059610149502,7.635589744056355
5.21,31.22105224923829,131.01156496996694,104.95547785131944,-1.462121900024819,-0.001756470777236,-2.2994248587940125,0.0168928249008878,-6.699528671349048,0.0,63.94292061422828,48.39218736190922,1.2510469966738285,0.0412028697618522,130.6862892504065,2479.210530420372,1.274,1.0300000015656,0.0,15.479058483459053,310.65013312032295,0.1881280480805448,1.00664544789126e-05,-0.3583167162445933,-0.0001016663217681,0.0679903578012038,1.4621229548339365,8.141520015434248,63.94264470844382,7.083171921321757
5.22,31.221049413337887,131.01156882688423,104.98521033231432,-1.5691900595511172,-0.0015897235310147,-2.261533772658168,0.0173494914256086,-6.097380642963828,0.0,63.92508792930461,48.3785918243616,1.0485386265095131,0.0412044939433461,130.68608424375486,2477.8208074990134,1.274,1.0300000015656,0.0,15.47979323559106,310.65013312032295,0.188075645315925,1.0125552880349064e-05,-0.3473728310561232,-0.0001134123422053,0.0658951920340502,1.5691908646125792,8.163626293481906,63.92483821611633,6.50329814132154
5.23,31.221046578202056,131.01157268271527,105.01386783643356,-1.669247724098632,-0.0014174678586638,-2.2198235792216447,0.0177444377460988,-5.466506942229048,0.0,63.90739994974692,48.365014790183736,0.8524827919078016,0.041206840775147,130.68587746099752,2476.4429491155006,1.274,1.0300000015656,0.0,15.480501532172658,310.65013312032295,0.1880236659725842,1.0179391048631677e-05,-0.3357316733406593,-0.0001239577793454,0.0636691148171401,1.669248325760735,8.18563051155856,63.90717729441637,5.900053367333019
5.24,31.221043743829764,131.0115765374615,105.04144493293605,-1.7619459563570354,-0.0012404266728847,-2.1745304932284624,0.0180765979248063,-4.80962254544038,0.0,63.88985740360088,48.351452373821736,0.6632658790120101,0.041209907995201,130.6856698722714,2475.07700313802,1.274,1.0300000015656,0.0,15.481183238386045,310.65013312032295,0.1879721121832794,1.0227796330579224e-05,-0.3234445444442048,-0.00013326926229,0.0613219483107061,1.7619463928553745,8.20720351173194,63.889662557834754,5.278387884475842
5.25,31.22104091022025,131.011580391124,105.06793661052032,-1.846967452075161,-0.0010593366908534,-2.125946152075688,0.0183451616428346,-4.129516808015755,0.0,63.87246096350092,48.33790081591927,0.4812443202372481,0.0412136817832999,130.6854624443523,2473.723013059491,1.274,1.0300000015656,0.0,15.481838229842063,310.65013312032295,0.1879209859186341,1.027061954923664e-05,-0.3105648769189329,-0.0001413185794998,0.0588639058774258,1.846967755763592,8.228029983909146,63.87229456328264,4.644662813828982
5.26,31.22103807737296,131.01158424370365,105.0933383071448,-1.92402753588813,-0.0008749454017955,-2.074413196844004,0.0185495743762758,-3.429041853138993,0.0,63.85521124442664,48.32435650703898,0.3067434321363442,0.0412181376070983,130.68525613697793,2472.3810178278577,1.274,1.0300000015656,0.0,15.482466393055535,310.65013312032295,0.1878702889805672,1.0307734939427236e-05,-0.2971480049204217,-0.0001480827477327,0.0563055482532365,1.924027734752708,8.247812929335884,63.85507380832432,4.007725318497888
