group_key,landed_longitude,landed_latitude,landing_range
"(1.0,)",131.012934830997,31.22083844765191,-1285757.9368460414
"(1.0,)",131.01286375241256,31.22090782885049,-1285755.7752932776
"(1.0,)",131.01286999340337,31.220990146561867,-1285748.081786863
"(1.0,)",131.0129502212612,31.221035910746338,-1285739.4579189497
"(1.0,)",131.01305586085832,31.221017997226287,-1285735.073056904
"(1.0,)",131.01312469237175,31.220948054911258,-1285737.4119342144
"(1.0,)",131.01311782540202,31.220867698661497,-1285744.9660599793
"(1.0,)",131.01303989734154,31.220822456202985,-1285753.41313001
"(2.0,)",131.01287246895208,31.22074878310092,-1285769.4635165217
"(2.0,)",131.0127284691141,31.220887390727764,-1285765.25860615
"(2.0,)",131.0127409757602,31.221053881293173,-1285749.7048545105
"(2.0,)",131.01290329902156,31.221146360804592,-1285732.266503862
"(2.0,)",131.01311560495,31.22110892585652,-1285723.5819350367
"(2.0,)",131.0132512600474,31.22096818390297,-1285728.44988073
"(2.0,)",131.01323629637383,31.22080915168931,-1285743.478005834
"(2.0,)",131.01308275137936,31.22071859513332,-1285760.2476213532
"(3.0,)",131.0128087124195,31.220658483458585,-1285781.1257886223
"(3.0,)",131.0125897743555,31.220866370281826,-1285774.9870843792
"(3.0,)",131.01260909550487,31.221119025235726,-1285751.3645082554
"(3.0,)",131.01285525868087,31.221259627163384,-1285724.8873687475
"(3.0,)",131.01317517069631,31.221201296805223,-1285711.9723093251
"(3.0,)",131.01337583086217,31.22098867628404,-1285719.5685451955
"(3.0,)",131.01335133542315,31.22075229963485,-1285742.0332618654
"(3.0,)",131.01312423944077,31.220616039688736,-1285767.0431126228
"(4.0,)",131.0127428527692,31.22056687321753,-1285793.024024426
"(4.0,)",131.01244789284073,31.22084467854261,-1285784.9559402536
"(4.0,)",131.0124749585508,31.221185286603752,-1285753.0524609897
"(4.0,)",131.012806307627,31.2213755936172,-1285717.319137191
"(4.0,)",131.0132350159168,31.221295885345217,-1285700.149125408
"(4.0,)",131.01349919081852,31.221009530743583,-1285710.7235333587
"(4.0,)",131.01346299959903,31.22069711938141,-1285740.630649675
"(4.0,)",131.0131647586398,31.22051420796737,-1285773.8290013259
"(5.0,)",131.01267484696254,31.22047368549436,-1285805.1844587976
"(5.0,)",131.01230268916,31.220822026325024,-1285795.1986313334
"(5.0,)",131.01233790534658,31.221252985197967,-1285754.7775561353
"(5.0,)",131.01275666525487,31.22149449430895,-1285709.5285131868
"(5.0,)",131.0132952864496,31.22139299891999,-1285688.0767114044
"(5.0,)",131.01362243179688,31.22103103317698,-1285701.8275215037
"(5.0,)",131.01357209357374,31.22064321269048,-1285739.260107397
"(5.0,)",131.01320466265807,31.220412145788288,-1285780.6703426307
"(6.0,)",131.0126042825308,31.22037803885381,-1285817.709045486
"(6.0,)",131.0121546797716,31.22079877330225,-1285805.6538432746
"(6.0,)",131.01219832316733,31.22132193543247,-1285756.5344185284
"(6.0,)",131.01270623278464,31.22161578351387,-1285701.5697564469
"(6.0,)",131.01335688162754,31.22149310983688,-1285675.662025923
"(6.0,)",131.01374670249146,31.22105310443613,-1285692.822521233
"(6.0,)",131.0136800502623,31.220589880524305,-1285737.902825191
"(6.0,)",131.0132443917819,31.22030904760681,-1285787.6140361591
"(7.0,)",131.0125311317721,31.220279948098486,-1285830.598033542
"(7.0,)",131.01200242472476,31.22077463351351,-1285816.4286233364
"(7.0,)",131.01205392959434,31.22139326058096,-1285758.352161414
"(7.0,)",131.01265457829427,31.2217406518278,-1285693.3611741073
"(7.0,)",131.01341975864565,31.221596202289167,-1285662.9089031848
"(7.0,)",131.01387217120066,31.22107568659684,-1285683.7041684624
"(7.0,)",131.0137924880185,31.2205343310546,-1285736.4896225263
"(7.0,)",131.0132841045383,31.220204784376765,-1285794.662613884
"(8.0,)",131.01245562171047,31.220178515548948,-1285843.918612652
"(8.0,)",131.0118461266237,31.22075013931138,-1285827.4640356943
"(8.0,)",131.011906978178,31.22146585028272,-1285760.2021771357
"(8.0,)",131.0126010687604,31.221868902649927,-1285684.9561540051
"(8.0,)",131.0134846606457,31.22170303437291,-1285649.7076636122
"(8.0,)",131.01400112498595,31.22109916930569,-1285674.3082150505
"(8.0,)",131.01392334155724,31.220469654755515,-1285734.847629906
"(8.0,)",131.0133244232756,31.220098203279186,-1285801.8836369703
