wind_speed,30.000000,75.000000,120.000000,165.000000,210.000000,255.000000,300.000000,345.000000
1.000000,-1285757.936846,-1285755.775293,-1285748.081787,-1285739.457919,-1285735.073057,-1285737.411934,-1285744.966060,-1285753.413130
2.000000,-1285769.463517,-1285765.258606,-1285749.704855,-1285732.266504,-1285723.581935,-1285728.449881,-1285743.478006,-1285760.247621
3.000000,-1285781.125789,-1285774.987084,-1285751.364508,-1285724.887369,-1285711.972309,-1285719.568545,-1285742.033262,-1285767.043113
4.000000,-1285793.024024,-1285784.955940,-1285753.052461,-1285717.319137,-1285700.149125,-1285710.723533,-1285740.630650,-1285773.829001
5.000000,-1285805.184459,-1285795.198631,-1285754.777556,-1285709.528513,-1285688.076711,-1285701.827522,-1285739.260107,-1285780.670343
6.000000,-1285817.709045,-1285805.653843,-1285756.534419,-1285701.569756,-1285675.662026,-1285692.822521,-1285737.902825,-1285787.614036
7.000000,-1285830.598034,-1285816.428623,-1285758.352161,-1285693.361174,-1285662.908903,-1285683.704168,-1285736.489623,-1285794.662614
8.000000,-1285843.918613,-1285827.464036,-1285760.202177,-1285684.956154,-1285649.707664,-1285674.308215,-1285734.847630,-1285801.883637
