wind_speed,23.700000,68.700000,113.700000,158.700000,203.700000,248.700000,293.700000,338.700000
1.000000,-1285740.849703,-1285738.106623,-1285723.007729,-1285704.479691,-1285693.501848,-1285696.429540,-1285711.412546,-1285729.756720
2.000000,-1285764.557232,-1285759.230338,-1285728.906383,-1285691.674796,-1285669.818571,-1285675.878088,-1285705.719143,-1285742.222723
3.000000,-1285788.415296,-1285780.599222,-1285734.878473,-1285678.718023,-1285645.994074,-1285655.403374,-1285700.086306,-1285754.647316
4.000000,-1285812.491248,-1285802.282680,-1285740.898400,-1285665.552774,-1285621.965788,-1285634.977120,-1285694.494892,-1285767.045326
5.000000,-1285836.903924,-1285824.243395,-1285746.955582,-1285652.191204,-1285597.608554,-1285614.479187,-1285688.947652,-1285779.499714
6.000000,-1285861.657120,-1285846.461129,-1285753.074663,-1285638.634839,-1285572.917684,-1285593.853473,-1285683.419594,-1285792.042787
7.000000,-1285886.877919,-1285868.993249,-1285759.260499,-1285624.849830,-1285547.794271,-1285573.020967,-1285677.858067,-1285804.721426
8.000000,-1285912.584141,-1285891.819288,-1285765.539349,-1285610.864369,-1285522.089236,-1285551.837802,-1285672.200332,-1285817.624060
