group_key,landed_longitude,landed_latitude,landing_range
"(1.0,)",131.01268870483267,31.22097724691171,-1285759.4981796076
"(1.0,)",131.0125701602547,31.22106674014106,-1285758.2314833272
"(1.0,)",131.0125531962438,31.22114554857502,-1285752.165102184
"(1.0,)",131.0126417265674,31.221172468471,-1285744.7512735967
"(1.0,)",131.0127911230188,31.221129231634567,-1285740.1462888527
"(1.0,)",131.0129184681413,31.221037931261407,-1285741.0758838772
"(1.0,)",131.01294510453383,31.220951671927327,-1285747.2590700118
"(1.0,)",131.01284464162674,31.220928271643967,-1285755.0346655494
"(2.0,)",131.01261494608923,31.22091084852002,-1285769.5956318453
"(2.0,)",131.01238659355073,31.221086644931344,-1285766.8520899436
"(2.0,)",131.01235492613833,31.22124205271785,-1285754.7884410485
"(2.0,)",131.01252734499397,31.221296227990933,-1285740.1936181085
"(2.0,)",131.01281892828078,31.22121430013352,-1285730.9864036413
"(2.0,)",131.01308188469477,31.22102928890311,-1285732.5925234715
"(2.0,)",131.01314218310296,31.22085204030614,-1285744.9829928554
"(2.0,)",131.0129334309206,31.22080794407153,-1285760.7360857395
"(3.0,)",131.0125278060167,31.220851291033863,-1285779.8408799197
"(3.0,)",131.01220764327465,31.221110854266183,-1285774.8276000868
"(3.0,)",131.01217228148963,31.221331030749603,-1285757.1982395004
"(3.0,)",131.0124120811981,31.221414374310207,-1285736.1866174939
"(3.0,)",131.01283294649016,31.22130592503399,-1285722.0226745298
"(3.0,)",131.01323353814743,31.22102709373972,-1285724.2004977947
"(3.0,)",131.0133366827342,31.22075336303872,-1285742.7681605308
"(3.0,)",131.01301222102708,31.22069264832768,-1285766.5551940326
"(4.0,)",131.01243170445113,31.2207984860652,-1285789.9915189429
"(4.0,)",131.01203235413504,31.2211358991214,-1285782.5214256737
"(4.0,)",131.01199924218324,31.22141540376444,-1285759.4749148241
"(4.0,)",131.0122977378834,31.22152944331051,-1285732.4020600263
"(4.0,)",131.01283384205627,31.221403376579605,-1285713.2825608759
"(4.0,)",131.01337223266393,31.22103116682528,-1285715.983449176
"(4.0,)",131.01351782560712,31.220661012635883,-1285740.7457839453
"(4.0,)",131.01307378047576,31.220583105519736,-1285772.8371516692
"(5.0,)",131.01232519573105,31.220752029190848,-1285800.1654855737
"(5.0,)",131.01186385684767,31.221161330454063,-1285789.7962968643
"(5.0,)",131.01183931089255,31.22149348191357,-1285761.5707288512
"(5.0,)",131.01218658755676,31.22163954607296,-1285728.8796591558
"(5.0,)",131.01282451262935,31.22150254572181,-1285704.9683722807
"(5.0,)",131.01349367399223,31.22104590763361,-1285707.7922179122
"(5.0,)",131.0136830509761,31.220576254179427,-1285738.9479965444
"(5.0,)",131.0131187269656,31.220480279978528,-1285779.4609508875
"(6.0,)",131.0122093852218,31.22071009487817,-1285810.4629706796
"(6.0,)",131.01170810900723,31.221186218935,-1285796.3976614368
"(6.0,)",131.01169382565607,31.221564550877552,-1285763.473543167
"(6.0,)",131.01207923289294,31.221744116861032,-1285725.6357071341
"(6.0,)",131.01280588192944,31.221605857781377,-1285696.811555912
"(6.0,)",131.01360031459046,31.22107258679121,-1285699.3745969222
"(6.0,)",131.0138150913934,31.2205085352014,-1285737.5100169717
"(6.0,)",131.0131465217179,31.22038328299099,-1285786.5363121827
"(7.0,)",131.01209417739193,31.22067360727312,-1285820.2406887526
"(7.0,)",131.0115598936493,31.22121097745793,-1285802.584136719
"(7.0,)",131.01155671804503,31.22163159552172,-1285765.2608635689
"(7.0,)",131.0119794008091,31.221839360375743,-1285722.7975070302
"(7.0,)",131.01278210772537,31.22170637516921,-1285689.1952586942
"(7.0,)",131.0136913400798,31.221106563739745,-1285691.1904759882
"(7.0,)",131.0139867988406,31.22043824161635,-1285734.0557151223
"(7.0,)",131.0131575191076,31.220292511979704,-1285794.0077014584
"(8.0,)",131.01197592599195,31.2206405988222,-1285829.8805720853
"(8.0,)",131.01141888144764,31.22123531785955,-1285808.4000524732
"(8.0,)",131.01142714822842,31.22169504997837,-1285766.941520749
"(8.0,)",131.01188396710185,31.221929149858784,-1285720.1966221828
"(8.0,)",131.01275220930316,31.22181095993362,-1285681.5631714975
"(8.0,)",131.01376861592593,31.22114906471485,-1285683.0248632983
"(8.0,)",131.0140041485315,31.220407591603408,-1285735.806495284
"(8.0,)",131.0131534411998,31.220207087725253,-1285801.8559846063
