wind_speed,30.000000,75.000000,120.000000,165.000000,210.000000,255.000000,300.000000,345.000000
1.000000,-1285759.498180,-1285758.231483,-1285752.165102,-1285744.751274,-1285740.146289,-1285741.075884,-1285747.259070,-1285755.034666
2.000000,-1285769.595632,-1285766.852090,-1285754.788441,-1285740.193618,-1285730.986404,-1285732.592523,-1285744.982993,-1285760.736086
3.000000,-1285779.840880,-1285774.827600,-1285757.198240,-1285736.186617,-1285722.022675,-1285724.200498,-1285742.768161,-1285766.555194
4.000000,-1285789.991519,-1285782.521426,-1285759.474915,-1285732.402060,-1285713.282561,-1285715.983449,-1285740.745784,-1285772.837152
5.000000,-1285800.165486,-1285789.796297,-1285761.570729,-1285728.879659,-1285704.968372,-1285707.792218,-1285738.947997,-1285779.460951
6.000000,-1285810.462971,-1285796.397661,-1285763.473543,-1285725.635707,-1285696.811556,-1285699.374597,-1285737.510017,-1285786.536312
7.000000,-1285820.240689,-1285802.584137,-1285765.260864,-1285722.797507,-1285689.195259,-1285691.190476,-1285734.055715,-1285794.007701
8.000000,-1285829.880572,-1285808.400052,-1285766.941521,-1285720.196622,-1285681.563171,-1285683.024863,-1285735.806495,-1285801.855985
